,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_WorldMarketShare,CZE_EUMarketShare
736,CZE,160250,7956960.0,2022,1349,34,0,1.6386860903125862,-0.2503226422631566,0.3102462366305853,1.299316789410373,-0.10956524228848935,0.2650553771689459,"Přípravky,konzervy z hovězího dobytka","Meat preparations: of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",0.310246236630585,3099199241.0,1200492405.0,DEU,0.38735567210988486,0.09396438282954649,0.11679210880478488,0.0025674244800836282,0.006628080250120366
737,CZE,160290,4342183.0,2022,1349,24,0,1.6386860903125862,0.45005281581554857,0.29246501672807396,1.299316789410373,-0.06168330256993003,0.9803173842528571,"Přípravky a konzervy z masa, drobů, krve nebo hmyzu (kromě masa a drobů z drůbeže, prasat a turů, uzenek, salámů a podob","Meat preparations: of meat, meat offal or the blood of any animal, n.e.c. in heading no. 1602",0.29246501672807423,457278055.0,165178589.0,NLD,0.3612213339212178,0.15700913978636624,0.09742392411005632,0.009495716998708806,0.02628780779814023
738,CZE,160300,2892976.0,2022,1349,17,1,1.6386860903125862,0.9505841190936466,0.32512173328990807,1.299316789410373,0.0,1.099755484249445,"Výtažky,šťávy z masa ryb,korýšů aj vod.bezob.","Extracts and juices: of meat, fish or crustaceans, molluscs or other aquatic invertebrates",0.3251217332899082,271573654.0,99353191.0,ITA,0.3658425238848832,0.0603855987887797,0.1591736111104925,0.01065263863924002,0.029118098481607905
739,CZE,160411,3204758.0000000005,2022,1349,15,0,1.6386860903125862,0.759981785003631,0.27885227832335635,1.299316789410373,-0.005273193491048638,0.3486826086732699,"Přípravky,konzervy z lososů celých i částí","Fish preparations: salmon, prepared or preserved, whole or in pieces (but not minced)",0.2788522783233563,948863837.0,352588436.0,POL,0.3715901294276009,0.12031967850395033,0.26257654869830827,0.0033774687948192935,0.00908923172965321
740,CZE,160412,2747085.0,2022,1349,11,0,1.6386860903125862,2.138553616941871,0.3196864957500736,1.299316789410373,0.3361594307337276,0.6119053016132373,"Přípravky,konzervy ze sleďů celých i částí","Fish preparations: herrings, prepared or preserved, whole or in pieces (but not minced)",0.31968649575007363,463475544.0,354996340.0,POL,0.76594406025445,0.1744747484901906,0.2766488111597858,0.005927141217185777,0.0077383473869054534
741,CZE,160413,1799911.0,2022,1349,26,0,1.6386860903125862,-1.0891265821045375,0.2873235791786033,1.299316789410373,-0.4682378611772763,0.12430503599408001,"Přípravky,konzervy ze sardinek,šprotů celých,částí","Fish preparations: sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",0.28732357917860313,1494862505.0,301745191.0,POL,0.20185481272740866,0.1712450869100536,0.15969234099933996,0.0012040645838528139,0.00596500310091106
742,CZE,160414,11376970.000000002,2022,1349,31,0,1.6386860903125862,-2.300747467647616,0.24509450695516544,1.299316789410373,-0.5289891740311954,0.13247542197182227,"Přípravky,konzervy z tuňáků,skipjacků,tuňáků pruh,celých","Fish preparations: tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced)",0.24509450695516563,8866051358.0,1530332888.0,ESP,0.17260591284745408,0.11432394905721095,0.26937617468013336,0.0012832059662878396,0.0074343105929512
743,CZE,160415,1377046.9999999998,2022,1349,25,0,1.6386860903125862,-0.31663728419124476,0.2951225232979586,1.299316789410373,-0.31906327709765453,0.18745939631887182,"Přípravky,konzervy z makrel celých i částí","Fish preparations: mackerel, prepared or preserved, whole or in pieces (but not minced)",0.29512252329795874,758368858.0,235180358.0,PRT,0.31011341713084956,0.11705347320545173,0.12740112454583918,0.0018158010913470286,0.005855280652306855
744,CZE,160416,341274.0,2022,1349,13,0,1.6386860903125862,-0.9025950398857162,0.2549468449215457,1.299316789410373,-0.2682839434123439,0.10333305840667473,"Přípravky,konzervy ze sardelí (ančoviček) celých i částí","Fish preparations: anchovies, prepared or preserved, whole or in pieces (but not minced)",0.2549468449215457,340959551.0,139265964.0,ESP,0.40845303670639804,0.13074910368544337,0.26987608543333935,0.001000922247225742,0.0024505197838575977
745,CZE,160417,30441.000000000004,2022,1349,2,0,1.6386860903125862,0.8573507287144942,0.20036525282389211,1.299316789410373,0.16133946411837585,0.0033317093301378537,Úhoři,"Fish preparations: eels, prepared or preserved, whole or in pieces (but not minced)",0.20036525282389211,943258552.0,14298332.0,NLD,0.015158444065715718,0.9152945367900618,0.322630380698387,3.227216963520306e-05,0.0021289895912334393
746,CZE,160418,59954.00000000001,2022,1349,13,1,1.6386860903125862,0.04751328630848976,0.31959770539185867,1.299316789410373,0.0,1.1630476144689121,"Žraločí ploutve upravené nebo konzervované, též v kusech (kromě drcených)","Fish preparations: shark fins, prepared or preserved, whole or in pieces (but not minced)",0.31959770539185867,5321813.0,758653.0,DEU,0.14255536600027097,0.1639184875406834,0.47603365649741763,0.011265709636922607,0.07902690689946525
747,CZE,160419,1189014.0000000002,2022,1349,20,0,1.6386860903125862,0.4185828962677694,0.2890283327749295,1.299316789410373,0.09061389513529153,0.039782612250580524,"Přípravky,konzervy z ryb ost.celých i částí","Fish preparations: fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",0.2890283327749295,3085550173.0,1103708503.0,DEU,0.35770233544019575,0.20822059112960178,0.21891305727274232,0.00038534910577842036,0.0010772898793187972
748,CZE,160420,14958940.0,2022,1349,44,0,1.6386860903125862,-0.6049700493204506,0.28657128011969774,1.299316789410373,-0.3025277655523834,0.5913418466239194,"Přípravky,konzervy ostatní z ryb","Fish preparations: fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",0.28657128011969774,2611566857.0,933279617.0,ESP,0.35736386165969786,0.05220711966352498,0.12499137232903217,0.005727955981637731,0.016028358197819722
749,CZE,160431,729844.0,2022,1349,25,0,1.6386860903125862,0.3314631729324397,0.29652541386866954,1.299316789410373,0.03443581376174107,0.3511485048615257,Kaviár,Fish preparations: caviar,0.29652541386866954,214574525.0,111400875.0,FRA,0.5191710199521589,0.17215605043325607,0.1489413516908309,0.0034013543779253387,0.006551510479607992
750,CZE,160432,289717.00000000006,2022,1349,27,0,1.6386860903125862,1.5142334514532052,0.32567486799234563,1.299316789410373,0.16864476791619873,0.07945592303746184,Kaviárové náhražky,"Fish preparations: caviar substitutes, prepared from fish eggs",0.32567486799234585,376432094.0,135310372.0,DEU,0.3594549300039226,0.07432975065887931,0.16164066386923112,0.0007696394771270487,0.002141129284605027
751,CZE,160510,11223.0,2022,1349,17,0,1.6386860903125862,-0.3819181725221986,0.22988995601736853,1.299316789410373,-0.12919589005238413,0.0008367089552170504,"Krabi,upravení,v konzervách","Crustacean preparations: crab, prepared or preserved",0.22988995601736842,1384756738.0,59162002.0,DNK,0.0427237509495332,0.1619558560274549,0.1938962436493187,8.104672605680435e-06,0.00018969946284103098
752,CZE,160521,1058877.0,2022,1349,16,0,1.6386860903125862,-1.5364967868242154,0.22075307081563258,1.299316789410373,-0.37786116945276205,0.027968870078467267,"Krevety a garnáti, ne v hermeticky uzavřeném obalu","Crustacean preparations: shrimps and prawns, prepared or preserved, not in airtight containers",0.22075307081563258,3908494767.0,339456069.0,NLD,0.08685084392745715,0.14189041564830165,0.16587851882136093,0.0002709168268409249,0.003119334419677145
753,CZE,160529,709999.0,2022,1349,19,0,1.6386860903125862,-1.1696923521358937,0.23623916957843952,1.299316789410373,-0.3047264701570625,0.0320183658430205,"Krevety a garnáti, v hermeticky uzavřeném obalu","Crustacean preparations: shrimps and prawns, prepared or preserved, in airtight containers",0.23623916957843943,2289272629.0,465940929.0,NLD,0.20353230239927006,0.111780676155097,0.28796745586106237,0.0003101417415321747,0.0015237961634402802
754,CZE,160530,471.0,2022,1349,4,0,1.6386860903125862,-0.6876962476336823,0.27209571581222536,1.299316789410373,-0.037353069515346116,0.00012232842373347723,"Humři,upravení,v konzervách","Crustacean preparations: lobster, prepared or preserved",0.27209571581222536,397495731.0,13623132.0,IRL,0.03427239826130359,0.7863284712186294,0.17013910599326468,1.1849183859536845e-06,3.457354740451755e-05
755,CZE,160540,12486.0,2022,1349,14,0,1.6386860903125862,-0.7250628220187417,0.23991261062558628,1.299316789410373,-0.12771894729648478,0.0039235236097470184,"Korýši ostatní,upravení,v konzervách","Crustacean preparations: other than crab, shrimps, prawns, and lobsters, prepared or preserved",0.2399126106255863,328538297.0,74156122.0,NLD,0.22571530526926667,0.15711846521773476,0.2989131741824805,3.8004701777583023e-05,0.00016837450048965615
756,CZE,160551,0.0,2022,1349,5,0,1.6386860903125862,2.0235158762424663,0.2166393342864894,1.299316789410373,0.45294705144977576,0.0,Ústřice,"Mollusc preparations: oysters, prepared or preserved",0.2166393342864894,120375733.00000001,3230314.0000000005,FRA,0.026835259229532584,0.431741287470399,0.2722877622077413,0.0,0.0
757,CZE,160552,2870.0,2022,1349,6,0,1.6386860903125862,2.2633772175727818,0.23148871951789513,1.299316789410373,0.5596614513608099,0.0016739397813444403,Hřebenatky,"Mollusc preparations: scallops, including queen scallops, prepared or preserved",0.23148871951789515,177003155.0,22802601.0,FRA,0.12882595793278373,0.34724871672098834,0.2875889865846653,1.6214400246142504e-05,0.00012586283468276274
758,CZE,160553,82423.0,2022,1349,8,0,1.6386860903125862,0.19634820145715173,0.22926706448854867,1.299316789410373,-0.028467329861164892,0.022382438774787114,Slávky jedlé,"Mollusc preparations: mussels, prepared or preserved",0.22926706448854864,380171848.0,79386718.0,ESP,0.20881798170389512,0.48079619613266367,0.22281691984400723,0.00021680458569883375,0.0010382467253527222
759,CZE,160554,163853.0,2022,1349,8,0,1.6386860903125862,-1.3958724761045458,0.20536624077385807,1.299316789410373,-0.10849306924020954,0.012820438334770947,Sépie a olihně,"Mollusc preparations: cuttle fish and squid, prepared or preserved",0.20536624077385804,1319442487.0,166272280.0,ESP,0.12601707284570715,0.37054159226355093,0.47247392225190693,0.00012418351054660254,0.0009854498897831918
760,CZE,160555,225902.0,2022,1349,15,0,1.6386860903125862,-1.0758192777229518,0.23981275240639388,1.299316789410373,-0.15399439980309332,0.06351909899832349,Chobotnice,"Mollusc preparations: octopus, prepared or preserved",0.23981275240639383,367159431.0,106660807.0,ESP,0.2905027026256613,0.23210205387355906,0.5693230581083542,0.0006152695012755917,0.002117947598127586
761,CZE,160556,44391.0,2022,1349,11,0,1.6386860903125862,0.33527483257949126,0.23215117363846133,1.299316789410373,-0.011967544004530718,0.01066602541614797,"Mlži, srdcovkovití a návky","Mollusc preparations: clams, cockles and arkshells, prepared or preserved",0.23215117363846133,429666264.0,59504068.0,NLD,0.1384890390184322,0.2712781615106331,0.32998269431689997,0.00010331506966997996,0.000746016221949733
762,CZE,160557,0.0,2022,1349,13,0,1.6386860903125862,-0.5821860810936286,0.22749831988700808,1.299316789410373,-0.022191403958938153,0.0,Ušeň,"Mollusc preparations: abalone, prepared or preserved",0.22749831988700805,321528078.0,86662.0,FRA,0.0002695316705746613,0.41706597874605655,0.2403645218728963,0.0,0.0
763,CZE,160558,2080368.0,2022,1349,14,1,1.6386860903125862,-0.24357191285241878,0.34460261919822915,1.299316789410373,-0.0,2.931122634593718,"Hlemýždi, jiní než mořští plži","Mollusc preparations: snails, other than sea snails, prepared or preserved",0.3446026191982294,73273193.0,48953192.0,ROU,0.6680914260144225,0.13375771485739024,0.24978861402531008,0.028391938645283277,0.04249708578758255
764,CZE,160559,57258.0,2022,1349,24,0,1.6386860903125862,-0.3194951021313112,0.25724132125346005,1.299316789410373,-0.17927592584455135,0.020830878336532084,Ostatní měkkýši,"Mollusc preparations: n.e.c. in item no. 1605.5, preparations such as pastes, sausages, prepared meals and the like",0.2572413212534603,283770688.0,62259624.0,ESP,0.2194011807167342,0.08266347906385144,0.19061583110670532,0.00020177559706237172,0.0009196650464834159
765,CZE,160561,17.0,2022,1349,25,0,1.6386860903125862,-2.676315535510858,0.2388393188210386,1.299316789410373,-0.3552988637732092,9.9062914480467e-06,Sumýši,"Aquatic invertebrates: sea cucumbers, prepared or preserved",0.2388393188210384,177164524.0,845463.0,NLD,0.004772191299427418,0.173131125152523,0.39428456552729085,9.595600527789638e-08,2.0107325808462345e-05
766,CZE,160562,0.0,2022,1349,11,0,1.6386860903125862,0.41217780195343195,0.26104868734250286,1.299316789410373,0.030238275088396178,0.0,Ježovky,"Aquatic invertebrates: sea urchins, prepared or preserved",0.26104868734250297,8854437.0,1952911.0,ESP,0.2205573318777919,0.1911959574769352,0.5090258035522434,0.0,0.0
767,CZE,160563,12176.0,2022,1349,9,0,1.6386860903125862,1.9063495417594967,0.22135706998568805,1.299316789410373,0.48497303214454324,0.09129695427949401,Medúzy,"Aquatic invertebrates: jellyfish, prepared or preserved",0.22135706998568808,13768521.0,136162.0,NLD,0.009889370107363021,0.2660447495516462,0.49765036213811864,0.0008843360880954461,0.08942289331825326
768,CZE,160569,11308.0,2022,1349,22,0,1.6386860903125862,-0.5835447475405228,0.27133040421867366,1.299316789410373,-0.2279742108857696,0.022764235125854168,Ostatní vodní bezobratlí,"Aquatic invertebrates: other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved",0.2713304042186737,51282794.0,17832148.0,ESP,0.34772184994444727,0.12852982118665307,0.25080384982147313,0.00022050280645785408,0.0006341356072190518
769,CZE,170112,5498509.0,2022,1349,28,1,1.6386860903125862,-0.4534473963605435,0.3335221948833038,1.299316789410373,-0.0,3.7110279861398854,"Cukr řepný surový,pevný,bez přísad,barviva","Sugars: beet sugar, raw, in solid form, not containing added flavouring or colouring matter",0.33352219488330376,152964148.0,70955138.0,FRA,0.46386776854403816,0.09379255082316063,0.12284248340941571,0.035946390522830225,0.07749275323796848
770,CZE,170113,1706446.0,2022,1349,22,0,1.6386860903125862,-2.597177366891566,0.20913956236274586,1.299316789410373,-0.46692889493583306,0.1330595835728779,Třtinový cukr specifikovaný v poznámce k položkám 2 této kapitoly,"Sugars: cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",0.20913956236274597,1323991909.0,19203191.0,NLD,0.014504009329259429,0.33272644339649887,0.10861253597826971,0.0012888643717534985,0.08886262704984813
771,CZE,170114,6657793.0,2022,1349,31,0,1.6386860903125862,-2.7034460791442507,0.22706561022319277,1.299316789410373,-0.5273775968761681,0.03631567897024298,Ostatní třtinový cukr,"Sugars: cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",0.2270656102231928,18926707100.0,221637122.0,FRA,0.01171028435263311,0.3043795388328098,0.2740378657726944,0.0003517671069152859,0.03003916013672114
772,CZE,170191,5478175.0,2022,1349,34,1,1.6386860903125862,-0.20950438853196615,0.3350698607181069,1.299316789410373,-0.0,1.8302212857667035,"Cukr třtin,řep.ost,sacharóza,s přísadou,barv.","Sugars: sucrose, chemically pure, in solid form, containing added flavouring or colouring matter",0.33506986071810657,309009080.0,73414881.0,DEU,0.2375816302873689,0.13368129679748023,0.11251397103775673,0.01772820073766117,0.07461940856377605
773,CZE,170199,182244800.00000003,2022,1349,54,1,1.6386860903125862,-1.7172554533158066,0.3039302063289274,1.299316789410373,-0.0,1.2989063511457675,"Cukr třtinový,řepný,sacharóza,ostatní","Sugars: sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter",0.30393020632892725,14484924852.0,3677103085.0,FRA,0.2538572427935161,0.08131431283638209,0.15660194003399855,0.012581687641606,0.0495620589869865
774,CZE,170211,2174482.9999999995,2022,1349,11,0,1.6386860903125862,2.524089016030524,0.29325803457949245,1.299316789410373,0.6015659026589695,0.13339520061980054,"Chemicky čistá laktoza, bezvodá, v sušině","Sugars: lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",0.2932580345794927,1682886217.0,1008252698.0,DEU,0.5991211335709692,0.21350285232526617,0.2991562136387918,0.0012921152826816452,0.0021566845338607758
775,CZE,170219,396666.0,2022,1349,18,0,1.6386860903125862,1.6024520018991872,0.3067808633475314,1.299316789410373,0.22541186880021424,0.23715631984870292,Laktozový sirup obsah.chem.čistou laktozu,"Sugars: lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",0.30678086334753135,172674901.0,91493343.0,NLD,0.5298589573246665,0.1176991343463961,0.20737540922249575,0.0022971838854565206,0.004335462963682505
776,CZE,170220,739475.9999999999,2022,1349,5,0,1.6386860903125862,0.8938085327603216,0.27582926235914473,1.299316789410373,0.04239683550070753,0.13512775751846712,"Cukr javorový,pevný,sirup,bez přísad,barviv","Sugars: maple sugar, chemically pure, in solid form: maple syrup, not containing added flavouring or colouring matter",0.2758292623591447,564960982.0,48221153.0,DEU,0.08535306779822895,0.7205399703723959,0.17082430020702255,0.0013088974700203276,0.015335095782550033
777,CZE,170230,10622406.0,2022,1349,24,0,1.6386860903125862,1.2069652724276907,0.289230900222943,1.299316789410373,0.040561436596184816,0.3282555361099547,"Glukóza,sirup glukóz,bez fruktózy nebo do 20%","Sugars: glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",0.289230900222943,3340794628.0,1758712839.0,FRA,0.5264354846178829,0.09220185245746652,0.17356629104535856,0.0031796046099245583,0.006039875165771733
778,CZE,170240,632890.0,2022,1349,17,0,1.6386860903125862,0.8735696229316702,0.29419943012031247,1.299316789410373,-0.04898712403721525,0.21979319951771012,"Glukóza,sirup glukózový,20-50% fruktózy","Sugars: glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",0.2941994301203126,297271260.0,176221376.0,HUN,0.59279654548509,0.09259796095350788,0.17641178295449503,0.002128998275850817,0.003591448519843586
779,CZE,170250,2700607.9999999995,2022,1349,9,0,1.6386860903125862,1.8728110726062273,0.2506241802031492,1.299316789410373,0.23207346890890115,0.8674386983736454,"Fruktóza chemicky čistá,pevná","Sugars: fructose, chemically pure, in solid form",0.25062418020314925,321411712.0,70363395.0,FIN,0.2189198226852418,0.22345939102917545,0.22459783569509725,0.00840233227095346,0.03838086550542366
780,CZE,170260,1549668.9999999998,2022,1349,9,0,1.6386860903125862,1.4162175602401315,0.2734174474727778,1.299316789410373,0.16184181336071765,0.1713539151198501,"Fruktóza,sirup frukt.ost,s fruktózou nad 50%","Sugars: fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",0.2734174474727778,933649469.9999999,195835206.0,HUN,0.20975238812056524,0.2156005239218027,0.16476059690262804,0.001659797439825034,0.007913127734550445
781,CZE,170290,14027070.0,2022,1349,22,0,1.6386860903125862,-0.4378172473388979,0.2739076438432543,1.299316789410373,-0.2428214194973275,0.5238421860295585,"Cukry vč invert.a sirupy ost,med umělý,melasy","Sugars: n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",0.2739076438432543,2764428970.0,1111847917.0,FRA,0.4021980412830068,0.07967767231982695,0.16547877946838388,0.005074129287539625,0.012615997013195825
782,CZE,170310,1515841.0,2022,1349,31,0,1.6386860903125862,-3.2826182976996687,0.19926044951688282,1.299316789410373,-0.7285257737072101,0.1506523193093271,"Melasa třtinová,získaná extr,rafinací cukru","Sugars: molasses, from sugar cane, resulting from the extraction or refining of sugar",0.19926044951688274,1038763710.0,44067187.0,NLD,0.042422724798501094,0.14102662970279284,0.21910957428844374,0.0014592741211569664,0.034398406233645006
783,CZE,170390,1766889.0000000002,2022,1349,30,0,1.6386860903125862,-0.079759251089837,0.326640257948411,1.299316789410373,-0.18849525090258726,0.39538102271188025,"Melasa ost,získaná extrakcí,rafinací cukru","Sugars: molasses, from sugar beet, resulting from the extraction or refining of sugar",0.32664025794841123,461351979.0,196248279.0,POL,0.4253764759509138,0.0924886235566612,0.16494927836766532,0.0038298069162503805,0.009003335005042261
784,CZE,170410,6923360.0,2022,1349,39,0,1.6386860903125862,-0.9751578635403888,0.2764752758354892,1.299316789410373,-0.5446985110893483,0.7326235693708463,Guma žvýkací i obalená cukrem,"Sugar confectionery: chewing gum, whether or not sugar-coated, not containing cocoa",0.27647527583548925,975607139.0,167043257.0,ESP,0.1712197977263879,0.04273416466304378,0.11236851381166546,0.007096463036439507,0.04144650987019488
785,CZE,170490,241796156.0,2022,1349,39,1,1.6386860903125862,0.09867345816861038,0.33427080898537903,1.299316789410373,-0.0,1.8234929639145765,"Cukrovinky (včetně bílé čokolády), neobsahující kakao (kromě žvýkací gumy)","Sugar confectionery: (excluding chewing gum, including white chocolate), not containing cocoa",0.33427080898537903,13689394582.0,6241129590.0,DEU,0.4559098324338154,0.05110280485228532,0.13218318486351,0.017663027722053866,0.03874237067396
786,CZE,180100,169542.0,2022,1349,34,0,1.6386860903125862,-4.1776360700581545,0.23392173708802183,1.299316789410373,-0.44377806397262937,0.0021134950299900993,"Boby kakaové i ve zlomcích,surové,pražené","Cocoa beans: whole or broken, raw or roasted",0.23392173708802189,8281614532.999999,707487128.0,NLD,0.08542864741903342,0.1984312971953655,0.3886724501843199,2.0472095063640174e-05,0.0002396396956072959
787,CZE,180200,2174.0,2022,1349,8,0,1.6386860903125862,-4.9630166702786775,0.23018601444216558,1.299316789410373,-0.27623944640850523,0.0008780477815366356,"Skořápky,slupky kakaové,odpady kakaové ost.","Cocoa: shells, husks, skins and other cocoa waste",0.23018601444216555,255611466.0,16653099.0,FRA,0.06515004690752019,0.5727885797373399,0.19726159115822722,8.505095776885064e-06,0.0001305462724985902
788,CZE,180310,167299.0,2022,1349,21,0,1.6386860903125862,0.16951794377937324,0.3040596713890996,1.299316789410373,0.07976954383867295,0.005388404369516947,Hmota kakaová neodtučněná,"Cocoa: paste, not defatted",0.3040596713890997,3205325265.0,1390885398.0,NLD,0.4339295650234111,0.12466930151435227,0.2721929869603402,5.2194078968144905e-05,0.00012028237570152418
789,CZE,180320,140000.0,2022,1349,12,0,1.6386860903125862,-2.28535615088538,0.21273686772794925,1.299316789410373,-0.1738498658971663,0.018490474890470978,"Hmota kakaová odtučněná zcela,zčásti","Cocoa: paste, wholly or partly defatted",0.21273686772794925,781661842.0,69528611.0,NLD,0.08894973153876942,0.2363633573452552,0.2421355507790588,0.00017910558310200845,0.0020135595690240382
790,CZE,180400,847286.0,2022,1349,20,0,1.6386860903125862,-1.2081703071677632,0.27597460470385393,1.299316789410373,-0.11749167278976931,0.016132747455192074,"Máslo,tuk,olej kakaový","Cocoa: butter, fat and oil",0.27597460470385393,5422014023.0,2482836375.0,NLD,0.45791773397632174,0.12454643727341054,0.39785282928714144,0.00015626776257048422,0.0003412572848261094
791,CZE,180500,1253428.0,2022,1349,21,0,1.6386860903125862,-0.12393838629040276,0.2837938702404209,1.299316789410373,-0.0844270006972882,0.03989523534662947,Prášek kakaový bez přísady cukru aj sladidel,"Cocoa: powder, not containing added sugar or other sweetening matter",0.283793870240421,3243525391.0,1731296976.0,NLD,0.5337701319693476,0.12398886518399377,0.31766647962157696,0.00038644001476848623,0.0007239820882122306
792,CZE,180610,663768.0,2022,1349,40,0,1.6386860903125862,0.2769656574822729,0.3033524846941954,1.299316789410373,-0.14261880048209238,0.15643196853911664,Prášek kakaový s přísadou cukru aj sladidel,"Cocoa: powder, containing added sugar or other sweetening matter",0.30335248469419535,438056110.0,156438369.0,DEU,0.3571194772286135,0.047156804715027936,0.13087727705051447,0.0015152579426411835,0.0042430000021286335
793,CZE,180620,37431460.99999999,2022,1349,21,0,1.6386860903125862,1.6010152542249718,0.317967860338398,1.299316789410373,0.2807136709912573,0.6395706974163184,"Přípravky ost.s kakaem,kusy,tekuté ap nad 2kg","Chocolate & other food preparations containing cocoa: in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",0.31796786033839786,6042089610.0,3692790741.0,BEL,0.6111777513011761,0.10743482570808134,0.23020788716263993,0.006195118479879677,0.010136361257736372
794,CZE,180631,68553947.0,2022,1349,34,1,1.6386860903125862,1.459155301148861,0.36688724434686437,1.299316789410373,0.0,1.259122765367421,"Čokoláda plněná,v kusech,tyčinkách,tabulkách","Chocolate and other food preparations containing cocoa: in blocks, slabs or bars, filled, weighing 2kg or less",0.3668872443468645,5620867263.0,3864396469.0,DEU,0.6875089355761576,0.08482410982623882,0.16252893780970612,0.01219632910587734,0.017739884494237697
795,CZE,180632,49544191.99999999,2022,1349,36,0,1.6386860903125862,1.2595966809212689,0.3400798803791574,1.299316789410373,-0.0440887350762554,0.8858721085637347,"Čokoláda neplněná,v kusech,tyčinkách,tabulk.","Chocolate and other food preparations containing cocoa: in blocks, slabs or bars, (not filled), weighing 2kg or less",0.3400798803791575,5773785734.0,3671296895.0,DEU,0.6358561027612945,0.09151225584696215,0.19242157130320792,0.008580885104247963,0.013495011004823676
796,CZE,180690,179717548.0,2022,1349,40,1,1.6386860903125862,0.9415731785061363,0.3515768320653308,1.299316789410373,-0.0,1.1662185682768076,"Čokoláda a ostatní přípravky obsahující kakao, v nádobách nebo v bezprostředním obalu, o obsahu <= 2 kg (kromě těch v bl",Chocolate and other food preparations containing cocoa: n.e.c. in chapter 18,0.3515768320653308,15909241487.0,10211472580.0,DEU,0.6418579156237054,0.0665149966049342,0.13639392335276074,0.011296424669073853,0.01759957210794371
797,CZE,190110,28739322.0,2022,1349,24,0,1.6386860903125862,1.2910398953029603,0.3134826150658005,1.299316789410373,0.09793165959826715,0.26382417333398245,"Potravinové přípravky vhodné pro kojence či malé děti, v balení pro drobný prodej, z mouky, krupice, krupičky, škrobu ne","Food preparations: of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",0.31348261506580055,11246072363.0,7191236025.0,NLD,0.639444224870848,0.11103413804837721,0.2357303840654379,0.0025554985840704216,0.003996437038095965
798,CZE,190120,37637092.00000001,2022,1349,34,0,1.6386860903125862,1.1148550206461034,0.33396408800431127,1.299316789410373,0.009343360094478479,0.8574959777063865,"Směsi,těsta pro přípr.zboží pekařského,pečiva","Food preparations: mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",0.3339640880043112,4531300984.0,2689253966.0,FRA,0.5934838527601105,0.07568136248957438,0.1425079287452279,0.008306023398775845,0.013995365434370436
799,CZE,190190,51788627.0,2022,1349,33,0,1.6386860903125862,0.19121191157313436,0.30095430947423596,1.299316789410373,-0.09869226712264173,0.5435312884675597,"Sladový výtažek; potravinové přípravky z mouky, krupice, krupičky, škrobu nebo sladových výtažků, neobsahující kakao neb","Food preparations: of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",0.3009543094742361,9836685568.0,4988768832.0,DEU,0.5071595302618094,0.0479069715223679,0.12198583845211125,0.005264845220678299,0.010381043649047557
800,CZE,190211,4085713.0,2022,1349,30,0,1.6386860903125862,0.39784704432751156,0.3122476408089646,1.299316789410373,-0.06542098173138561,0.6308514655045983,"Těstoviny obsah.vejce,nevařené,nenadívané ap","Food preparations: pasta, containing eggs, uncooked, not stuffed or otherwise prepared",0.31224764080896444,668620490.0,444131702.0,ITA,0.66425080990264,0.15586953740216905,0.3365230833569358,0.006110660772600612,0.009199327545413544
801,CZE,190219,48227704.0,2022,1349,31,0,1.6386860903125862,-1.8125262059819407,0.2574865349327067,1.299316789410373,-0.5782727789797323,0.7814842485305399,"Těstoviny ostatní nevařené,nenadívané ap","Food preparations: pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",0.25748653493270673,6371112872.0,3647918397.0,ITA,0.5725716166530349,0.237590520281742,0.6535950571248115,0.007569745658086342,0.013220609331519539
